"","X.2","X.1","X","Date","Kick.Off..local.","Home.Team","Away.Team","Venue","Home.Score","Away.Score","Play.Off.Game.","Home.Goals","Home.Behinds","Away.Goals","Away.Behinds","Home.Odds","Away.Odds","Bookmakers.Surveyed","Home.Odds.Open","Home.Odds.Min","Home.Odds.Max","Home.Odds.Close","Away.Odds.Open","Away.Odds.Min","Away.Odds.Max","Away.Odds.Close","Home.Line.Open","Home.Line.Min","Home.Line.Max","Home.Line.Close","Away.Line.Open","Away.Line.Min","Away.Line.Max","Away.Line.Close","Home.Line.Odds.Open","Home.Line.Odds.Min","Home.Line.Odds.Max","Home.Line.Odds.Close","Away.Line.Odds.Open","Away.Line.Odds.Min","Away.Line.Odds.Max","Away.Line.Odds.Close","Total.Score.Open","Total.Score.Min","Total.Score.Max","Total.Score.Close","Total.Score.Over.Open","Total.Score.Over.Min","Total.Score.Over.Max","Total.Score.Over.Close","Total.Score.Under.Open","Total.Score.Under.Min","Total.Score.Under.Max","Total.Score.Under.Close","Notes","Home","Favorite","Underdog","Differential"
"908",908,908,908,"2015","17:40:00","GWS Giants","Gold Coast","UNSW Canberra Oval",119,53,NA,16,23,7,11,1.39,2.97,14,1.411,1.384,1.467,1.384,3.03,2.85,3.31,3.31,-15.5,-20.5,-14,-20.5,15.5,14,20.5,20.5,1.952,1.917,1.952,1.952,1.952,1.909,1.99,1.952,182.5,164.5,182.5,164.5,1.925,1.952,2.11,1.97,1.925,1.884,1.925,1.884,NA,1.39,1.39,2.97,1.58
"909",909,909,909,"2015","14:40:00","Essendon","Collingwood","MCG",49,69,NA,6,13,9,15,1.41,2.91,14,1.393,1.392,1.526,1.526,3.12,2.71,3.25,2.71,-16.5,-16.5,-15.5,-15.5,16.5,15.5,16.5,15.5,1.952,1.9,2.04,2.04,1.952,1.869,1.961,1.869,162.5,161.5,168.5,168.5,1.925,1.862,1.847,1.847,1.925,1.99,2.01,2.01,NA,1.41,1.41,2.91,1.5
"910",910,910,910,"2015","13:10:00","St Kilda","Carlton","Westpac Stadium",81,121,NA,12,9,18,13,3.14,1.36,14,3.44,3.18,3.44,3.32,1.337,1.337,1.4,1.383,18.5,18.5,22.5,18.5,-18.5,-22.5,-18.5,-18.5,1.952,1.925,1.97,1.961,1.952,1.884,1.952,1.943,173.5,173.5,179.5,179.5,1.925,1.877,1.925,1.925,1.925,1.925,1.925,1.925,NA,3.14,1.36,3.14,1.78
"911",911,911,911,"2015","19:50:00","Richmond","Melbourne","MCG",51,83,NA,6,15,12,11,1.31,3.46,14,1.268,1.263,1.336,1.333,3.99,3.56,4.05,3.64,-22.5,-24.5,-21.5,-21.5,22.5,21.5,24.5,21.5,1.952,1.833,2.04,2.04,1.952,1.869,2.03,1.869,160.5,157.5,162.5,157.5,1.862,2.02,1.97,2.02,1.99,1.84,1.99,1.84,NA,1.31,1.31,3.46,2.15
"912",912,912,912,"2015","14:40:00","West Coast","Fremantle","Domain Stadium",81,111,NA,12,9,17,9,3.88,1.27,12,3.46,3.22,4.54,4.42,1.359,1.243,1.4,1.253,21.5,19.5,24.5,24.5,-21.5,-24.5,-19.5,-24.5,1.952,1.884,2,2,1.952,1.909,2.02,1.909,170.5,168.5,170.5,168.5,1.925,1.925,1.99,1.925,1.925,1.862,2.01,1.925,NA,3.88,1.27,3.88,2.61
"913",913,913,913,"2015","15:20:00","Geelong","Gold Coast","GMHBA Stadium",105,96,NA,16,9,13,18,1.17,5.2,12,1.153,1.149,1.215,1.211,6.34,4.97,6.47,5.02,-32.5,-39.5,-32.5,-32.5,32.5,32.5,39.5,32.5,1.952,1.952,2.04,2.04,1.952,1.869,1.952,1.869,182.5,178.5,182.5,178.5,1.925,1.833,2.16,1.917,1.925,1.862,1.925,1.934,NA,1.17,1.17,5.2,4.03
"914",914,914,914,"2015","13:10:00","Hawthorn","Western Bulldogs","University of Tasmania Stadium",127,57,NA,19,13,8,9,1.06,9.69,12,1.118,1.052,1.134,1.06,7.69,7,13,12.25,-40.5,-52.5,-38.5,-52.5,40.5,38.5,52.5,52.5,1.952,1.909,1.943,1.909,1.952,1.961,2,2,182.5,182.5,183.5,183.5,1.925,1.909,1.925,1.925,1.925,1.925,1.925,1.925,NA,1.06,1.06,9.69,8.63
"915",915,915,915,"2015","19:20:00","Brisbane","Richmond","Gabba",58,137,NA,8,10,21,11,2.72,1.46,13,2.8,2.78,3,2.82,1.5,1.446,1.505,1.492,11.5,11.5,15.5,13.5,-11.5,-15.5,-11.5,-13.5,1.952,1.952,1.943,1.99,1.952,1.961,1.952,1.917,166.5,166.5,168.5,168.5,1.925,1.925,1.862,1.862,1.925,1.925,1.99,1.99,NA,2.72,1.46,2.72,1.26
"916",916,916,916,"2015","19:20:00","North Melbourne","Port Adelaide","Marvel Stadium",105,113,NA,16,9,17,11,1.9,1.9,13,2.22,1.813,2.22,1.97,1.74,1.74,2.11,1.934,5.5,-2.5,5.5,2.5,-5.5,-5.5,2.5,-2.5,1.952,1.9,1.952,1.869,1.952,1.952,2.01,2.04,183.5,183.5,183.5,183.5,1.925,1.862,1.925,1.862,1.925,1.925,1.99,1.99,NA,1.9,1.9,1.9,0
"917",917,917,917,"2015","16:35:00","Sydney","GWS Giants","SCG",111,90,NA,16,15,12,18,1.16,5.4,13,1.144,1.14,1.229,1.2,6.64,4.73,6.78,5.23,-38.5,-40.5,-31.5,-31.5,38.5,31.5,40.5,31.5,1.952,1.943,2.01,1.952,1.952,1.9,1.961,1.952,167.5,166.5,177.5,177.5,1.925,1.625,1.909,1.9,1.925,1.862,1.952,1.952,NA,1.16,1.16,5.4,4.24
"918",918,918,918,"2015","13:40:00","Adelaide","Melbourne","Adelaide Oval",80,55,NA,12,8,7,13,1.08,8.24,13,1.105,1.082,1.105,1.082,8.35,8.35,9.75,9.75,-43.5,-50.5,-43.5,-50.5,43.5,43.5,50.5,50.5,1.952,1.909,1.952,1.99,1.952,1.952,2,1.917,173.5,170.5,173.5,170.5,1.925,1.9,2.19,1.9,1.925,1.884,1.925,1.952,NA,1.08,1.08,8.24,7.16
"919",919,919,919,"2015","13:45:00","Carlton","Essendon","MCG",84,105,NA,11,18,16,9,3.83,1.27,13,4.77,3.64,4.77,3.81,1.227,1.227,1.333,1.312,32.5,22.5,32.5,22.5,-32.5,-32.5,-22.5,-22.5,1.952,1.952,1.952,1.952,1.952,1.952,1.952,1.952,175.5,171.5,175.5,171.5,1.925,1.751,2.06,1.813,1.925,1.862,1.925,2.05,NA,3.83,1.27,3.83,2.56
"920",920,920,920,"2015","19:50:00","Collingwood","St Kilda","MCG",140,66,NA,21,14,10,6,1.4,2.98,13,1.4,1.357,1.526,1.4,3.22,2.71,3.48,3.22,-18.5,-18.5,-13.5,-17.5,18.5,13.5,18.5,17.5,1.952,1.869,1.925,1.884,1.952,1.98,2.04,2.02,160.5,156.5,160.5,160.5,1.925,1.884,2.21,2.03,1.925,1.8,1.97,1.833,NA,1.4,1.4,2.98,1.58
"921",921,921,921,"2015","16:40:00","North Melbourne","Brisbane","Marvel Stadium",133,51,NA,20,13,7,9,1.14,5.78,12,1.208,1.142,1.208,1.149,5.08,5.08,6.69,6.48,-31.5,-39.5,-31.5,-36.5,31.5,31.5,39.5,36.5,1.952,1.909,1.952,1.943,1.952,1.952,2,1.961,181.5,181.5,184.5,184.5,1.925,1.751,1.862,1.862,1.925,1.925,1.99,1.99,NA,1.14,1.14,5.78,4.64
"922",922,922,922,"2015","15:20:00","Essendon","Hawthorn","MCG",78,76,NA,12,6,11,10,4.65,1.2,12,4.3,4.3,5.61,4.73,1.263,1.181,1.263,1.229,25.5,25.5,35.5,28.5,-25.5,-35.5,-25.5,-28.5,1.952,1.952,1.943,2.01,1.952,1.961,1.952,1.9,179.5,179.5,185.5,185.5,1.925,1.763,1.99,1.99,1.925,1.925,1.99,1.862,NA,4.65,1.2,4.65,3.45
"923",923,923,923,"2015","13:10:00","Geelong","Fremantle","GMHBA Stadium",60,104,NA,9,6,15,14,2.26,1.65,12,1.8,1.8,2.47,2.44,2.13,1.613,2.13,1.628,-2.5,-2.5,9,8.5,2.5,-9,2.5,-8.5,1.952,1.909,1.952,1.917,1.952,1.952,2,1.99,165.5,165.5,165.5,165.5,1.925,1.833,1.943,1.833,1.925,1.909,2.03,2.03,NA,2.26,1.65,2.26,0.61
"924",924,924,924,"2015","19:10:00","Port Adelaide","Sydney","Adelaide Oval",44,92,NA,6,8,14,8,1.61,2.34,12,1.74,1.54,1.751,1.54,2.22,2.2,2.66,2.66,-4.5,-4.5,-4.5,-4.5,4.5,4.5,4.5,4.5,1.952,1.719,1.952,1.719,1.952,1.952,2.26,2.26,173.5,173.5,173.5,173.5,1.925,1.909,1.925,1.909,1.925,1.925,1.943,1.943,NA,1.61,1.61,2.34,0.73
"925",925,925,925,"2015","19:20:00","Gold Coast","St Kilda","Metricon Stadium",76,104,NA,10,16,16,8,1.19,4.85,12,1.185,1.18,1.253,1.208,5.54,4.41,5.65,5.08,-31.5,-31.5,-30.5,-31.5,31.5,30.5,31.5,31.5,1.952,1.862,1.98,2.01,1.952,1.925,2.05,1.9,176.5,175.5,176.5,175.5,1.925,2.01,2.01,2.01,1.925,1.847,1.925,1.847,NA,1.19,1.19,4.85,3.66
"926",926,926,926,"2015","16:35:00","Collingwood","Adelaide","Marvel Stadium",63,90,NA,9,9,12,18,2.95,1.41,12,2.71,2.71,3.18,3.17,1.526,1.408,1.526,1.409,9.5,9.5,19.5,19.5,-9.5,-19.5,-9.5,-19.5,1.952,1.952,1.98,1.909,1.952,1.925,1.952,2,182.5,182.5,183.5,183.5,1.925,1.793,1.862,1.751,1.925,1.925,2.14,2.14,NA,2.95,1.41,2.95,1.54
"927",927,927,927,"2015","14:10:00","GWS Giants","Melbourne","UNSW Canberra Oval",101,56,NA,15,11,8,8,1.45,2.77,12,1.434,1.434,1.526,1.448,3.05,2.71,3.05,2.99,-16.5,-18,-14.5,-18,16.5,14.5,18,18,1.952,1.97,1.952,2.03,1.952,1.952,1.934,1.877,169.5,169.5,170.5,170.5,1.925,1.694,1.813,1.813,1.925,1.806,2.05,2.05,NA,1.45,1.45,2.77,1.32
"928",928,928,928,"2015","13:45:00","Richmond","Western Bulldogs","MCG",66,85,NA,9,12,12,13,1.35,3.26,12,1.4,1.342,1.4,1.37,3.22,3.22,3.58,3.39,-18.5,-20.5,-18.5,-19.5,18.5,18.5,20.5,19.5,1.952,1.869,1.952,2.02,1.952,1.952,2.04,1.884,179.5,179.5,179.5,179.5,1.925,1.813,2.11,1.813,1.925,1.769,2.05,2.05,NA,1.35,1.35,3.26,1.91
"929",929,929,929,"2015","18:10:00","West Coast","Carlton","Domain Stadium",131,62,NA,20,11,9,8,1.53,2.54,12,1.476,1.467,1.571,1.546,2.88,2.58,2.92,2.65,-13.5,-13.5,-9.5,-10.5,13.5,9.5,13.5,10.5,1.952,1.884,1.952,1.9,1.952,1.952,2.02,2.01,160.5,160.5,171.5,171.5,1.769,1.769,1.99,1.99,2.11,2.11,1.862,1.862,NA,1.53,1.53,2.54,1.01
"930",930,930,930,"2015","15:20:00","Hawthorn","Geelong","MCG",123,61,NA,17,21,8,13,1.36,3.16,12,1.409,1.344,1.454,1.344,3.17,2.97,3.56,3.56,-16.5,-22.5,-16.5,-22.5,16.5,16.5,22.5,22.5,2.01,1.97,2.01,1.97,1.9,1.9,1.934,1.934,173.5,173.5,186.5,185.5,1.909,1.877,1.925,1.934,1.943,1.943,1.925,1.917,NA,1.36,1.36,3.16,1.8
"931",931,931,931,"2015","14:50:00","Adelaide","North Melbourne","Adelaide Oval",140,63,NA,21,14,9,9,1.7,2.14,13,1.671,1.671,1.775,1.714,2.35,2.17,2.35,2.27,-5.5,-5.5,-5.5,-5.5,5.5,5.5,5.5,5.5,1.943,1.884,2.02,1.917,1.961,1.884,2.02,1.99,183.5,183.5,185.5,185.5,1.925,1.781,1.847,1.847,1.925,1.925,2.01,2.01,NA,1.7,1.7,2.14,0.44
"932",932,932,932,"2015","13:10:00","St Kilda","GWS Giants","Marvel Stadium",78,87,NA,11,12,12,15,3.43,1.32,13,3.17,3.17,3.79,3.79,1.409,1.314,1.409,1.314,16.5,16.5,19.5,19.5,-16.5,-19.5,-16.5,-19.5,1.952,1.952,2.07,2.03,1.952,1.847,1.952,1.877,183.5,183.5,185.5,185.5,1.925,1.719,1.925,1.813,1.925,1.925,2.1,2.05,NA,3.43,1.32,3.43,2.11
"933",933,933,933,"2015","16:40:00","Fremantle","Port Adelaide","Domain Stadium",75,68,NA,11,9,10,8,1.67,2.22,13,1.775,1.645,1.813,1.689,2.17,2.11,2.4,2.31,-2.5,-6.5,-2.5,-5,2.5,2.5,6.5,5,1.952,1.826,1.952,1.884,1.952,1.952,2.1,2.02,170.5,170.5,174.5,174.5,1.925,1.892,1.847,1.833,1.925,1.925,2.03,2.03,NA,1.67,1.67,2.22,0.55
"934",934,934,934,"2015","18:20:00","Brisbane","Collingwood","Gabba",74,86,NA,11,8,12,14,1.48,2.67,13,1.671,1.454,1.671,1.48,2.35,2.35,2.97,2.86,-8.5,-15.5,-8.5,-14.5,8.5,8.5,15.5,14.5,2.02,1.884,2.02,1.884,1.884,1.884,2.02,2.02,153.5,153.5,154.5,153.5,1.925,1.909,1.862,1.99,1.925,1.813,1.99,1.862,NA,1.48,1.48,2.67,1.19
"935",935,935,935,"2015","19:20:00","Western Bulldogs","West Coast","Marvel Stadium",97,87,NA,14,13,14,3,2.52,1.53,13,2.71,2.58,2.75,2.58,1.526,1.512,1.571,1.571,11.5,11.5,12.5,12.5,-11.5,-12.5,-11.5,-12.5,1.9,1.9,2.02,1.952,2.01,1.884,2.01,1.952,188.5,188.5,188.5,188.5,1.925,1.925,1.925,1.925,1.925,1.925,1.925,1.925,NA,2.52,1.53,2.52,0.99
"936",936,936,936,"2015","16:35:00","Sydney","Essendon","ANZ Stadium",72,60,NA,10,12,9,6,1.31,3.49,12,1.333,1.316,1.383,1.323,3.64,3.32,3.78,3.72,-24.5,-24.5,-23.5,-23.5,24.5,23.5,24.5,23.5,1.952,1.952,2.19,2.18,1.952,1.763,1.952,1.769,179.5,149.5,179.5,149.5,1.98,1.862,2.16,1.862,1.877,1.862,1.877,1.99,NA,1.31,1.31,3.49,2.18
"937",937,937,937,"2015","13:40:00","Melbourne","Gold Coast","MCG",115,89,NA,17,13,13,11,2.97,1.41,13,2.96,2.8,3.35,3.35,1.456,1.377,1.5,1.377,13.5,13.5,16.5,16.5,-13.5,-16.5,-13.5,-16.5,1.909,1.909,2.05,2.05,2,1.862,2,1.862,159.5,159.5,164.5,164.5,1.925,1.925,1.862,1.854,1.925,1.925,2,2,NA,2.97,1.41,2.97,1.56
"938",938,938,938,"2015","19:20:00","Carlton","Richmond","MCG",78,105,NA,11,12,15,15,2.53,1.53,13,2.66,2.51,2.69,2.69,1.54,1.531,1.598,1.531,10.5,10.5,10.5,10.5,-10.5,-10.5,-10.5,-10.5,1.877,1.877,2.08,2.08,2.03,1.84,2.03,1.84,179.5,179.5,181.5,181.5,1.862,1.862,1.943,1.934,1.99,1.99,1.99,1.917,NA,2.53,1.53,2.53,1
"939",939,939,939,"2014","14:30:00","Sydney","Hawthorn","MCG",74,137,"Y",11,8,21,11,1.57,2.41,13,1.645,1.534,1.645,1.571,2.4,2.4,2.68,2.58,-7.5,-11.5,-7.5,-11.5,7.5,7.5,11.5,11.5,1.952,1.97,1.952,2.17,1.952,1.952,1.934,1.775,182.5,182.5,185.5,185.5,1.925,1.884,2.03,2.03,1.925,1.925,1.925,1.833,NA,1.57,1.57,2.41,0.84
"940",940,940,940,"2014","16:45:00","Hawthorn","Port Adelaide","MCG",97,94,"Y",15,7,13,16,1.33,3.38,13,1.37,1.326,1.392,1.338,3.39,3.27,3.69,3.6,-19.5,-21.5,-19.5,-21.5,19.5,19.5,21.5,21.5,1.952,1.909,1.99,1.909,1.952,1.917,2,2,186.5,186.5,187.5,187.5,1.925,1.84,1.892,1.854,1.925,1.925,2,2,NA,1.33,1.33,3.38,2.05
"941",941,941,941,"2014","19:50:00","Sydney","North Melbourne","ANZ Stadium",136,65,"Y",19,22,9,11,1.21,4.39,13,1.27,1.206,1.27,1.206,4.22,4.22,5.12,5.12,-27.5,-28.5,-26.5,-28.5,27.5,26.5,28.5,28.5,1.952,1.943,2.02,2,1.952,1.884,1.961,1.909,174.5,174.5,174.5,174.5,1.925,1.813,1.99,1.813,1.925,1.862,2.05,2.05,NA,1.21,1.21,4.39,3.18
"942",942,942,942,"2014","17:45:00","Fremantle","Port Adelaide","Domain Stadium",83,105,"Y",11,17,15,15,1.59,2.34,15,1.591,1.561,1.699,1.636,2.52,2.29,2.6,2.42,-9.5,-9.5,-7.5,-8.5,9.5,7.5,9.5,8.5,1.952,1.934,1.952,1.934,1.952,1.952,1.97,1.97,167.5,167.5,170.5,170.5,1.925,1.862,1.99,1.943,1.925,1.884,1.952,1.909,NA,1.59,1.59,2.34,0.75
"943",943,943,943,"2014","19:50:00","Geelong","North Melbourne","MCG",92,98,"Y",13,14,14,14,1.76,2.07,14,1.675,1.657,1.943,1.757,2.34,1.961,2.37,2.2,-7.5,-7.5,-2.5,-3.5,7.5,2.5,7.5,3.5,2,1.97,2.05,1.869,1.909,1.862,1.934,2.04,175.5,175.5,178.5,178.5,1.925,1.763,1.943,1.943,1.925,1.925,1.943,1.909,NA,1.76,1.76,2.07,0.31
"944",944,944,944,"2014","14:50:00","Port Adelaide","Richmond","Adelaide Oval",132,75,"Y",20,12,11,9,1.41,2.88,15,1.46,1.387,1.487,1.436,2.94,2.84,3.29,3.05,-15.5,-15.5,-15.5,-15.5,15.5,15.5,15.5,15.5,1.925,1.9,2.02,1.943,1.98,1.884,2.01,1.961,175.5,175.5,178.5,178.5,1.925,1.925,1.99,1.99,1.925,1.925,1.97,1.862,NA,1.41,1.41,2.88,1.47
"945",945,945,945,"2014","19:15:00","North Melbourne","Essendon","MCG",93,81,"Y",14,9,12,9,1.68,2.19,15,1.751,1.666,1.763,1.74,2.2,2.19,2.36,2.22,-6.5,-6.5,-6.5,-6.5,6.5,6.5,6.5,6.5,1.952,1.917,2.02,1.917,1.952,1.884,1.99,1.99,169.5,169.5,169.5,169.5,1.925,1.854,1.97,1.943,1.925,1.884,2,1.909,NA,1.68,1.68,2.19,0.51
"946",946,946,946,"2014","14:45:00","Sydney","Fremantle","ANZ Stadium",93,69,"Y",13,15,10,9,1.39,3.04,15,1.546,1.377,1.546,1.377,2.65,2.65,3.35,3.35,-12.5,-16.5,-12.5,-16.5,12.5,12.5,16.5,16.5,1.952,1.98,1.952,1.98,1.952,1.952,1.925,1.925,157.5,148.5,157.5,148.5,1.925,1.862,1.925,1.862,1.925,1.925,1.925,1.99,NA,1.39,1.39,3.04,1.65
"947",947,947,947,"2014","19:50:00","Hawthorn","Geelong","MCG",104,68,"Y",15,14,10,8,1.47,2.67,15,1.552,1.469,1.552,1.476,2.63,2.63,2.91,2.88,-11.5,-13.5,-11.5,-13.5,11.5,11.5,13.5,13.5,1.952,1.917,1.952,2,1.952,1.952,1.99,1.909,179.5,179.5,179.5,179.5,1.925,1.892,1.925,1.892,1.925,1.925,1.961,1.961,NA,1.47,1.47,2.67,1.2
"948",948,948,948,"2014","16:40:00","Western Bulldogs","GWS Giants","Marvel Stadium",109,115,NA,15,19,18,7,1.25,4,14,1.322,1.25,1.333,1.25,3.73,3.64,4.46,4.46,-24.5,-31.5,-24.5,-31.5,24.5,24.5,31.5,31.5,1.98,1.925,2,1.925,1.925,1.909,1.98,1.98,188.5,188.5,195.5,194.5,1.925,1.595,1.99,1.99,1.925,1.925,1.943,1.862,NA,1.25,1.25,4,2.75
"949",949,949,949,"2014","14:50:00","Adelaide","St Kilda","Adelaide Oval",141,62,NA,22,9,9,8,1.04,11.16,13,1.05,1.05,1.071,1.065,13,10.75,13,11.47,-56.5,-56.5,-51.5,-55.5,56.5,51.5,56.5,55.5,1.952,1.909,1.934,2.04,1.952,1.97,2,1.869,190.5,190.5,192.5,192.5,1.925,1.769,1.952,1.952,1.925,1.877,1.9,1.9,NA,1.04,1.04,11.16,10.12
"950",950,950,950,"2014","13:10:00","Gold Coast","West Coast","Metricon Stadium",99,151,NA,15,9,23,13,2.36,1.59,14,3.1,2.33,3.1,2.4,1.425,1.425,1.68,1.645,17.5,9.5,17.5,9.5,-17.5,-17.5,-9.5,-9.5,1.952,1.952,1.952,1.98,1.952,1.952,1.952,1.925,186.5,186.5,190.5,190.5,1.925,1.769,1.833,1.833,1.925,1.925,2.03,2.03,NA,2.36,1.59,2.36,0.77
"951",951,951,951,"2014","19:40:00","Geelong","Brisbane","GMHBA Stadium",143,81,NA,21,17,12,9,1.1,7.65,14,1.133,1.076,1.158,1.076,7.04,6.2,10.25,10.25,-41.5,-48.5,-38.5,-48.5,41.5,38.5,48.5,48.5,1.952,1.99,2.01,1.99,1.952,1.9,1.917,1.917,181.5,176.5,181.5,176.5,1.925,1.943,2.19,1.943,1.925,1.909,1.925,1.909,NA,1.1,1.1,7.65,6.55
"952",952,952,952,"2014","19:40:00","North Melbourne","Melbourne","Marvel Stadium",123,93,NA,19,9,14,9,1.08,8.03,14,1.074,1.074,1.107,1.105,10.25,8.23,10.25,8.36,-45.5,-45.5,-42.5,-42.5,45.5,42.5,45.5,42.5,1.952,1.952,2.04,1.99,1.952,1.869,1.952,1.917,168.5,166.5,168.5,166.5,1.925,1.925,2.03,1.925,1.925,1.925,1.943,1.925,NA,1.08,1.08,8.03,6.95
"953",953,953,953,"2014","16:40:00","Sydney","Richmond","ANZ Stadium",65,68,NA,9,11,10,8,1.43,2.86,14,1.384,1.363,1.5,1.46,3.31,2.8,3.44,2.94,-21.5,-21.5,-14.5,-14.5,21.5,14.5,21.5,14.5,1.909,1.909,2.02,1.961,2,1.884,2,1.943,169.5,167.5,169.5,167.5,1.925,1.925,1.925,1.952,1.925,1.877,1.925,1.9,NA,1.43,1.43,2.86,1.43
"954",954,954,954,"2014","13:10:00","Fremantle","Port Adelaide","Domain Stadium",105,97,NA,16,9,14,13,1.46,2.72,14,1.454,1.423,1.54,1.48,2.97,2.66,3.11,2.86,-13.5,-14.5,-13.5,-14.5,13.5,13.5,14.5,14.5,1.925,1.952,2.07,1.952,1.98,1.847,1.952,1.952,158.5,158.5,162.5,162.5,1.925,1.714,1.925,1.925,1.925,1.909,1.925,1.925,NA,1.46,1.46,2.72,1.26
"955",955,955,955,"2014","14:45:00","Carlton","Essendon","MCG",90,90,NA,14,6,13,12,3.06,1.38,14,3.18,2.71,3.4,3.39,1.408,1.369,1.526,1.37,17.5,16.5,20.5,20.5,-17.5,-20.5,-16.5,-20.5,1.925,1.9,2.04,2.04,1.98,1.869,2.01,1.869,174.5,174.5,175.5,175.5,1.925,1.9,1.925,1.925,1.925,1.854,1.925,1.925,NA,3.06,1.38,3.06,1.68
"956",956,956,956,"2014","19:50:00","Collingwood","Hawthorn","MCG",56,121,NA,8,8,18,13,9.05,1.07,14,10.25,10.15,12.75,10.25,1.074,1.057,1.077,1.076,48.5,48.5,49.5,49.5,-48.5,-49.5,-48.5,-49.5,2.01,1.9,1.99,1.97,1.9,1.917,2.01,1.934,189.5,187.5,189.5,187.5,1.925,1.943,2.07,1.99,1.925,1.862,1.925,1.862,NA,9.05,1.07,9.05,7.98
"957",957,957,957,"2014","16:40:00","Richmond","St Kilda","MCG",98,72,NA,15,8,10,12,1.11,6.86,11,1.114,1.108,1.145,1.108,7.88,6.59,8.2,8.2,-43.5,-44.5,-41.5,-41.5,43.5,41.5,44.5,41.5,1.9,1.917,1.99,1.884,2.01,1.917,1.99,2.02,178.5,174.5,178.5,174.5,1.925,1.925,1.934,1.97,1.925,1.884,1.952,1.884,NA,1.11,1.11,6.86,5.75
"958",958,958,958,"2014","15:20:00","Western Bulldogs","Sydney","Marvel Stadium",67,130,NA,9,13,20,10,5.29,1.16,13,5.8,4.93,5.87,5.61,1.173,1.17,1.217,1.181,33.5,31.5,35.5,32.5,-33.5,-35.5,-31.5,-32.5,2.01,1.909,1.961,1.943,1.9,1.943,2,1.961,181.5,181.5,185.5,185.5,1.97,1.819,1.97,1.9,1.884,1.884,1.952,1.952,NA,5.29,1.16,5.29,4.13
"959",959,959,959,"2014","13:10:00","Brisbane","Fremantle","Gabba",48,106,NA,6,12,15,16,3.33,1.33,13,4.14,3.17,4.15,3.17,1.277,1.276,1.409,1.409,25.5,17.5,25.5,17.5,-25.5,-25.5,-17.5,-17.5,1.952,2,1.952,2,1.952,1.952,1.909,1.909,166.5,164.5,166.5,165.5,1.97,1.862,2.02,1.724,1.884,1.925,1.884,2.18,NA,3.33,1.33,3.33,2
"960",960,960,960,"2014","19:40:00","Hawthorn","Geelong","MCG",94,71,NA,14,10,11,5,1.51,2.57,13,1.657,1.505,1.657,1.505,2.37,2.37,2.78,2.78,-8.5,-12.5,-8.5,-12.5,8.5,8.5,12.5,12.5,1.952,1.869,1.952,1.869,1.952,1.952,2.04,2.04,186.5,186.5,186.5,186.5,1.862,1.84,1.97,1.97,1.99,1.884,2.02,1.884,NA,1.51,1.51,2.57,1.06
"961",961,961,961,"2014","17:40:00","West Coast","Melbourne","Domain Stadium",119,53,NA,18,11,8,5,1.04,11.9,13,1.038,1.038,1.071,1.071,16,10.75,16,10.75,-59.5,-59.5,-54.5,-54.5,59.5,54.5,59.5,54.5,1.917,1.917,2,2,1.99,1.909,1.99,1.909,167.5,162.5,167.5,162.5,1.99,1.925,2.05,1.99,1.862,1.862,1.862,1.862,NA,1.04,1.04,11.9,10.86
"962",962,962,962,"2014","16:40:00","GWS Giants","Collingwood","Spotless Stadium",67,75,NA,9,13,11,9,2.36,1.59,13,2.66,2.33,2.66,2.43,1.54,1.54,1.68,1.632,12.5,7.5,12.5,7.5,-12.5,-12.5,-7.5,-7.5,1.952,1.9,1.952,1.97,1.952,1.952,2.01,1.934,167.5,162.5,167.5,163.5,1.99,1.925,1.99,1.862,1.862,1.925,1.862,1.99,NA,2.36,1.59,2.36,0.77
"963",963,963,963,"2014","14:10:00","Essendon","Gold Coast","Marvel Stadium",108,89,NA,16,12,13,11,1.16,5.31,13,1.181,1.175,1.212,1.176,5.61,5.01,5.76,5.72,-32.5,-34.5,-30.5,-34.5,32.5,30.5,34.5,34.5,1.917,1.934,1.952,1.934,1.99,1.952,1.97,1.97,180.5,180.5,180.5,180.5,2,1.869,2.1,2.06,1.854,1.775,1.99,1.806,NA,1.16,1.16,5.31,4.15
"964",964,964,964,"2014","13:45:00","North Melbourne","Adelaide","Blundstone Arena",101,94,NA,14,17,13,16,1.85,1.97,13,1.74,1.74,2.04,2.04,2.22,1.869,2.22,1.869,-5.5,-5.5,-2.5,-2.5,5.5,2.5,5.5,2.5,1.961,1.961,2.13,2.13,1.943,1.8,1.943,1.8,183.5,183.5,183.5,183.5,1.925,1.813,1.99,1.813,1.925,1.862,2.05,2.05,NA,1.85,1.85,1.97,0.12
"965",965,965,965,"2014","19:20:00","Port Adelaide","Carlton","Adelaide Oval",140,37,NA,20,20,5,7,1.27,3.78,13,1.476,1.262,1.476,1.262,2.88,2.88,4.3,4.3,-15.5,-25.5,-15.5,-25.5,15.5,15.5,25.5,25.5,1.99,1.877,1.99,1.934,1.917,1.917,2.03,1.97,175.5,175.5,178.5,178.5,1.925,1.925,1.97,1.9,1.925,1.925,1.952,1.952,NA,1.27,1.27,3.78,2.51
