"","Date","Round","Day","Year","Home","Away","Attendance","Venue","Home.Odds","Away.Odds","Line","Favorite","Underdog","Differential","venueavg","Attendance_Differential","HomeVenueAvg","HomeDifferential","HomeDifferentialPct","TimeBucket","Rain","rain.prior.day","rain.2days.prior","rain.3days.prior","rain.past.three.days","Home.Injuries.top5","Home.Injuries.top10","Home.Injuries.top25","Home.Injuries.top50","Home.Injuries.Total","Home.Rating.Points.Missing","Away.Injuries.top5","Away.Injuries.top10","Away.Injuries.top25","Away.Injuries.top50","Away.Injuries.Total","Away.Rating.Points.Missing","Total.Injuries.top5","Total.Injuries.top10","Total.Injuries.top25","Total.Injuries.top50","Total.Injuries.Total","Total.Rating.Points.Missing"
"1082",2018-06-16,13,"Sat",2018,"Hawthorn","Adelaide",26693,"M.C.G.",1.41,2.9,"155.5",1.41,2.9,1.49,50394.4829157175,-23701.4829157175,49782.9508196721,-23089.9508196721,-0.463812418498663,7,"2.2000000000000002","4.5999999999999996","5.6","0","10.199999999999999",0,0,0,0,1,67.35,0,0,0,1,1,71.2,0,0,0,1,2,138.55
"1083",2018-06-16,13,"Sat",2018,"Carlton","Fremantle",21430,"Docklands",2.09,1.74,"159.5",1.74,2.09,0.35,31157.9865168539,-9727.98651685393,32309.6481481481,-10879.6481481481,-0.336730629137839,1,"2.2000000000000002","4.5999999999999996","5.6","0","10.199999999999999",0,0,0,0,1,51,0,0,1,1,2,138.309523809524,0,0,1,1,3,189.309523809524
"1084",2018-06-17,13,"Sun",2018,"Geelong","Richmond",46423,"M.C.G.",2.39,1.58,"133.5",1.58,2.39,0.81,50394.4829157175,-3971.48291571754,63025.65,-16602.65,-0.263426874613749,3,"15.6","2.2000000000000002","4.5999999999999996","5.6","12.4",0,0,0,0,1,66.3333333333333,0,0,0,0,1,66.5,0,0,0,0,2,132.833333333333
"1085",2018-06-23,14,"Sat",2018,"Western Bulldogs","North Melbourne",26301,"Docklands",3.85,1.26,"170.5",1.26,3.85,2.59,31157.9865168539,-4856.98651685393,28841.2391304348,-2540.23913043478,-0.0880766294036996,7,"0","0","0","0.2","0.2",1,1,1,1,3,240.63596491228,0,0,0,1,1,80.3076923076923,1,1,1,2,4,320.943657219972
"1086",2018-06-24,14,"Sun",2018,"Collingwood","Carlton",53706,"M.C.G.",1.06,9.25,"165.5",1.06,9.25,8.19,50394.4829157175,3311.51708428246,57107.1149425287,-3401.11494252874,-0.0595567635653025,3,"0","0","0","0","0",0,0,0,0,1,62,0,0,0,1,3,187.2,0,0,0,1,4,249.2
"1087",2018-06-28,15,"Thu",2018,"Richmond","Sydney",43519,"Docklands",1.53,2.5,"159.5",1.53,2.5,0.97,31157.9865168539,12361.0134831461,33203.6363636364,10315.3636363636,0.310669696637827,7,"0","0.2","0","0","0.2",0,0,0,0,0,0,0,0,0,1,1,71.3,0,0,0,1,1,71.3
"1088",2018-06-29,15,"Fri",2018,"Western Bulldogs","Geelong",29499,"Docklands",5.18,1.16,"157.5",1.16,5.18,4.02,31157.9865168539,-1658.98651685393,28841.2391304348,657.760869565216,0.0228062624698782,7,"0.2","0","0.2","0","0.2",0,0,0,1,1,77.05,0,0,0,0,1,56.5,0,0,0,1,2,133.55
"1089",2018-06-30,15,"Sat",2018,"Carlton","Port Adelaide",26562,"M.C.G.",6.39,1.11,"154.5",1.11,6.39,5.28,50394.4829157175,-23832.4829157175,52695.2941176471,-26133.2941176471,-0.495932218526043,1,"0.4","0.2","0","0.2","0.4",0,0,1,1,2,149.019230769231,0,0,1,1,1,86.5555555555555,0,0,2,2,3,235.574786324786
"1090",2018-07-01,15,"Sun",2018,"Essendon","North Melbourne",45580,"Docklands",1.94,1.85,"165.5",1.85,1.94,0.0899999999999999,31157.9865168539,14422.0134831461,36322.6666666667,9257.33333333334,0.254863813229572,3,"0.4","0.4","0.2","0","0.6",0,0,0,1,1,81.5,0,0,0,0,1,64.6923076923077,0,0,0,1,2,146.192307692308
"1091",2018-07-01,15,"Sun",2018,"Melbourne","St Kilda",38910,"M.C.G.",1.11,6.27,"176.5",1.11,6.27,5.16,50394.4829157175,-11484.4829157175,35367.7023809524,3542.29761904762,0.100156283291825,1,"0.4","0.4","0.2","0","0.6",0,0,0,0,0,0,0,0,1,1,1,86.9411764705882,0,0,1,1,1,86.9411764705882
"1092",2018-07-06,16,"Fri",2018,"Richmond","Adelaide",54934,"M.C.G.",1.23,4.02,"163.5",1.23,4.02,2.79,50394.4829157175,4539.51708428246,50149.0454545455,4784.95454545454,0.0954146684564829,7,"0","0.4","0","0","0.4",0,0,0,2,2,153.626984126984,0,0,0,0,1,66.5882352941176,0,0,0,2,3,220.215219421102
"1093",2018-07-07,16,"Sat",2018,"Western Bulldogs","Hawthorn",35320,"Docklands",2.87,1.4,"171.5",1.4,2.87,1.47,31157.9865168539,4162.01348314607,28841.2391304348,6478.76086956522,0.224635316127194,7,"1.2","0","0.4","0","0.4",0,0,0,1,2,141.014285714286,0,0,0,0,2,80,0,0,0,1,4,221.014285714286
"1094",2018-07-08,16,"Sun",2018,"Essendon","Collingwood",69868,"M.C.G.",2.32,1.59,"162.5",1.59,2.32,0.73,50394.4829157175,19473.5170842825,61878.2051282051,7989.79487179487,0.129121309437481,3,"0.8","1.2","0","0.4","1.6",0,0,0,1,1,83.4615384615384,0,0,0,0,1,60.5714285714285,0,0,0,1,2,144.032967032967
"1095",2018-07-08,16,"Sun",2018,"North Melbourne","Gold Coast",14389,"Docklands",1.07,8.1,"177.5",1.07,8.1,7.03,31157.9865168539,-16768.9865168539,27670.4819277108,-13281.4819277108,-0.479987372912721,1,"0.8","1.2","0","0.4","1.6",0,0,0,0,1,66.9230769230769,0,0,0,0,1,60.875,0,0,0,0,2,127.798076923077
"1096",2018-07-13,17,"Fri",2018,"St Kilda","Carlton",33780,"Docklands",1.3,3.51,"167.5",1.3,3.51,2.21,31157.9865168539,2622.01348314607,30626.3473684211,3153.65263157895,0.102971882139321,7,"0.2","0","0","0","0",0,1,2,2,4,267.760073260073,0,0,0,0,4,254.391341991342,0,1,2,2,8,522.151415251415
"1097",2018-07-14,17,"Sat",2018,"Melbourne","Western Bulldogs",31053,"M.C.G.",1.11,6.4,"174.5",1.11,6.4,5.29,50394.4829157175,-19341.4829157175,35367.7023809524,-4314.70238095238,-0.121995552170109,4,"0","0.2","0","0","0.2",0,0,1,2,3,222.75,0,1,1,2,3,249.572755417956,0,1,2,4,6,472.322755417956
"1098",2018-07-15,17,"Sun",2018,"North Melbourne","Sydney",25633,"Docklands",1.87,1.91,"165.5",1.87,1.91,0.0399999999999998,31157.9865168539,-5524.98651685393,27670.4819277108,-2037.48192771084,-0.0736337709272201,3,"0","0","0.2","0","0.2",0,0,0,1,2,132.107692307692,0,0,1,1,3,209.624561403509,0,0,1,2,5,341.732253711201
"1099",2018-07-15,17,"Sun",2018,"Collingwood","West Coast",53439,"M.C.G.",1.5,2.56,"165.5",1.5,2.56,1.06,50394.4829157175,3044.51708428246,57107.1149425287,-3668.11494252874,-0.0642321879895393,1,"0","0","0.2","0","0.2",0,0,0,0,2,116.180555555555,0,0,0,0,0,0,0,0,0,0,2,116.180555555555
"1100",2018-07-20,18,"Fri",2018,"St Kilda","Richmond",36269,"Docklands",5.23,1.15,"173.5",1.15,5.23,4.08,31157.9865168539,5111.01348314607,30626.3473684211,5642.65263157895,0.184241776000918,7,"4.4000000000000004","0","1.2","0","1.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101",2018-07-21,18,"Sat",2018,"Essendon","Fremantle",31564,"Docklands",1.11,6.07,"166.5",1.11,6.07,4.96,31157.9865168539,406.013483146067,36322.6666666667,-4758.66666666666,-0.131010938991263,4,"0.2","4.4000000000000004","0","1.2","5.6",0,0,0,1,1,74.3888888888888,0,0,0,2,3,198.144230769231,0,0,0,3,4,272.53311965812
"1102",2018-07-21,18,"Sat",2018,"Collingwood","North Melbourne",50393,"M.C.G.",1.47,2.62,"171.5",1.47,2.62,1.15,50394.4829157175,-1.48291571754089,57107.1149425287,-6714.11494252874,-0.117570550522219,1,"0.2","4.4000000000000004","0","1.2","5.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103",2018-07-22,18,"Sun",2018,"Carlton","Hawthorn",30405,"Docklands",5.47,1.14,"166.5",1.14,5.47,4.33,31157.9865168539,-752.986516853933,32309.6481481481,-1904.64814814815,-0.0589498263619227,1,"0","0.2","4.4000000000000004","0","4.5999999999999996",0,0,1,1,2,144.75,0,1,2,2,2,197.4375,0,1,3,3,4,342.1875
"1104",2018-07-27,19,"Fri",2018,"Essendon","Sydney",42251,"Docklands",1.67,2.17,"166.5",1.67,2.17,0.5,31157.9865168539,11093.0134831461,36322.6666666667,5928.33333333334,0.163213053373468,7,"0","0","6.2","0.6","6.8",0,0,0,1,1,73.8,0,0,0,0,0,0,0,0,0,1,1,73.8
"1105",2018-07-28,19,"Sat",2018,"Richmond","Collingwood",88180,"M.C.G.",1.35,3.19,"167.5",1.35,3.19,1.84,50394.4829157175,37785.5170842825,50149.0454545455,38030.9545454545,0.758358493182595,1,"0","0","0","6.2","6.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106",2018-08-03,20,"Fri",2018,"Richmond","Geelong",67054,"M.C.G.",1.4,2.87,"151.5",1.4,2.87,1.47,50394.4829157175,16659.5170842825,50149.0454545455,16904.9545454545,0.337094243613809,7,"0","0","1.6","0","1.6",0,0,1,1,2,138.25641025641,0,0,1,2,2,172.884848484848,0,0,2,3,4,311.141258741258
"1107",2018-08-04,20,"Sat",2018,"St Kilda","Western Bulldogs",20748,"Docklands",1.56,2.39,"169.5",1.56,2.39,0.83,31157.9865168539,-10409.9865168539,30626.3473684211,-9878.34736842105,-0.322544090863629,7,"1.6","0","0","1.6","1.6",0,0,1,1,2,149.995726495726,0,0,0,1,1,69.1666666666666,0,0,1,2,3,219.162393162393
"1108",2018-08-04,20,"Sat",2018,"Hawthorn","Essendon",68857,"M.C.G.",2.04,1.75,"169.5",1.75,2.04,0.29,50394.4829157175,18462.5170842825,49782.9508196721,19074.0491803279,0.383144206325162,1,"1.6","0","0","1.6","1.6",0,0,0,0,0,0,0,0,0,0,2,122.766666666667,0,0,0,0,2,122.766666666667
"1109",2018-08-05,20,"Sun",2018,"Melbourne","Gold Coast",23072,"M.C.G.",1.02,11.97,"173.5",1.02,11.97,10.95,50394.4829157175,-27322.4829157175,35367.7023809524,-12295.7023809524,-0.347653411253945,3,"0","1.6","0","0","1.6",0,0,0,1,1,71.1739130434782,0,0,1,2,3,220.629411764706,0,0,1,3,4,291.803324808184
"1110",2018-08-05,20,"Sun",2018,"Carlton","Greater Western Sydney",16697,"Docklands",7.71,1.07,"171.5",1.07,7.71,6.64,31157.9865168539,-14460.9865168539,32309.6481481481,-15612.6481481481,-0.483219380061339,1,"0","1.6","0","0","1.6",0,0,0,0,2,111.942857142857,0,0,2,2,2,174.434782608696,0,0,2,2,4,286.377639751553
"1111",2018-08-10,21,"Fri",2018,"Essendon","St Kilda",37483,"Docklands",1.18,4.69,"177.5",1.18,4.69,3.51,31157.9865168539,6325.01348314607,36322.6666666667,1160.33333333334,0.0319451582115851,7,"0","2.2000000000000002","1","0","3.2",0,0,0,0,0,0,0,0,1,1,2,137.025641025641,0,0,1,1,2,137.025641025641
"1112",2018-08-11,21,"Sat",2018,"Collingwood","Brisbane Lions",33390,"Docklands",1.25,3.93,"186.5",1.25,3.93,2.68,31157.9865168539,2232.01348314607,35366.8421052632,-1976.84210526316,-0.0558953524710925,7,"10.4","0","2.2000000000000002","1","3.2",0,0,0,0,1,48.5714285714285,0,0,0,0,0,0,0,0,0,0,1,48.5714285714285
"1113",2018-08-11,21,"Sat",2018,"Hawthorn","Geelong",59529,"M.C.G.",2.51,1.51,"159.5",1.51,2.51,1,50394.4829157175,9134.51708428246,49782.9508196721,9746.04918032787,0.195770821533477,1,"10.4","0","2.2000000000000002","1","3.2",0,0,0,1,2,139.227272727273,0,0,0,0,1,43.2857142857142,0,0,0,1,3,182.512987012987
"1114",2018-08-12,21,"Sun",2018,"Melbourne","Sydney",51424,"M.C.G.",1.34,3.21,"172.5",1.34,3.21,1.87,50394.4829157175,1029.51708428246,35367.7023809524,16056.2976190476,0.453981925263398,3,"4.5999999999999996","10.4","0","2.2000000000000002","12.6",0,0,0,0,1,56.25,0,0,0,0,0,0,0,0,0,0,1,56.25
"1115",2018-08-12,21,"Sun",2018,"North Melbourne","Western Bulldogs",27031,"Docklands",1.29,3.51,"178.5",1.29,3.51,2.22,31157.9865168539,-4126.98651685393,27670.4819277108,-639.481927710844,-0.0231106176387347,1,"4.5999999999999996","10.4","0","2.2000000000000002","12.6",0,0,0,0,0,0,0,0,0,0,1,45.5,0,0,0,0,1,45.5
"1116",2018-08-17,22,"Fri",2018,"Richmond","Essendon",76424,"M.C.G.",1.47,2.67,"163.5",1.47,2.67,1.2,50394.4829157175,26029.5170842825,50149.0454545455,26274.9545454545,0.523937281503591,7,"0","0.2","0","0.2","0.4",0,0,3,3,4,330.741258741259,0,0,0,1,2,138.336538461538,0,0,3,4,6,469.077797202797
"1117",2018-08-18,22,"Sat",2018,"Collingwood","Port Adelaide",46286,"M.C.G.",1.44,2.73,"146.5",1.44,2.73,1.29,50394.4829157175,-4108.48291571754,57107.1149425287,-10821.1149425287,-0.189488034081548,1,"2.2000000000000002","0","0.2","0","0.2",0,0,0,1,1,70.7692307692307,0,0,0,1,2,143.134210526316,0,0,0,2,3,213.903441295547
"1118",2018-08-18,22,"Sat",2018,"St Kilda","Hawthorn",24795,"Docklands",5.1,1.16,"175.5",1.16,5.1,3.94,31157.9865168539,-6362.98651685393,30626.3473684211,-5831.34736842105,-0.190402965729886,7,"2.2000000000000002","0","0.2","0","0.2",0,0,0,1,2,119.690196078431,0,0,0,2,2,154.454545454545,0,0,0,3,4,274.144741532976
"1119",2018-08-19,22,"Sun",2018,"Carlton","Western Bulldogs",24143,"Docklands",4.27,1.21,"171.5",1.21,4.27,3.06,31157.9865168539,-7014.98651685393,32309.6481481481,-8166.64814814815,-0.252761902905966,1,"9.1999999999999993","2.2000000000000002","0","0.2","2.4",0,0,0,0,1,57,0,0,0,0,1,60.3888888888888,0,0,0,0,2,117.388888888889
"1120",2018-08-25,23,"Sat",2018,"Carlton","Adelaide",17000,"Docklands",5.25,1.14,"180.5",1.14,5.25,4.11,31157.9865168539,-14157.9865168539,32309.6481481481,-15309.6481481481,-0.473841376357595,7,"0","0","0","1","1",0,0,0,0,1,59.5,0,0,1,2,2,178.983333333333,0,0,1,2,3,238.483333333333
"1121",2018-08-25,23,"Sat",2018,"Richmond","Western Bulldogs",56998,"M.C.G.",1.09,6.89,"174.5",1.09,6.89,5.8,50394.4829157175,6603.51708428246,50149.0454545455,6848.95454545454,0.136571982245651,2,"0","0","0","1","1",0,0,0,0,0,0,0,0,0,0,2,107.925,0,0,0,0,2,107.925
"1122",2018-08-26,23,"Sun",2018,"St Kilda","North Melbourne",19866,"Docklands",3.15,1.35,"185.5",1.35,3.15,1.8,31157.9865168539,-11291.9865168539,30626.3473684211,-10760.3473684211,-0.35134282384311,4,"0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,1,40.75,0,0,0,0,1,40.75
"1123",2018-08-26,23,"Sun",2018,"Melbourne","Greater Western Sydney",37285,"M.C.G.",1.45,2.68,"177.5",1.45,2.68,1.23,50394.4829157175,-13109.4829157175,35367.7023809524,1917.29761904762,0.0542104092144871,3,"0","0","0","0","0",0,0,0,0,1,58.2666666666666,0,0,0,0,1,62.75,0,0,0,0,2,121.016666666667
"1124",2012-04-22,4,"Sun",2012,"Geelong","Richmond",21952,"Kardinia",1.15,5.19,"NA",1.15,5.19,4.04,24884.9718309859,-2932.97183098592,24884.9718309859,-2932.97183098592,-0.117861167410842,1,"7.2","0.2","0.4","0","0.6",0,1,1,1,1,102.368421052631,0,0,0,1,1,80.3,0,1,1,2,2,182.668421052631
"1125",2012-05-05,6,"Sat",2012,"Geelong","Melbourne",18010,"Kardinia",1.03,11.68,"NA",1.03,11.68,10.65,24884.9718309859,-6874.97183098592,24884.9718309859,-6874.97183098592,-0.276270026652208,1,"0","7.2","6.2","5.8","19.2",0,0,0,0,1,65.7,0,0,0,0,0,0,0,0,0,0,1,65.7
"1126",2012-06-02,10,"Sat",2012,"Geelong","Greater Western Sydney",17243,"Kardinia",1.01,19.57,"NA",1.01,19.57,18.56,24884.9718309859,-7641.97183098592,24884.9718309859,-7641.97183098592,-0.307091841730373,1,"0","0","0.4","0","0.4",0,0,0,0,0,0,0,0,0,0,1,53.2,0,0,0,0,1,53.2
"1127",2012-07-01,14,"Sun",2012,"Geelong","Port Adelaide",13736,"Kardinia",1.04,11.25,"NA",1.04,11.25,10.21,24884.9718309859,-11148.9718309859,24884.9718309859,-11148.9718309859,-0.448020271298985,1,"1.2","0","0","0","0",0,0,1,2,2,176.055555555555,0,0,1,5,5,392.857894736842,0,0,2,7,7,568.913450292397
"1128",2012-07-28,18,"Sat",2012,"Geelong","Adelaide",18377,"Kardinia",1.61,2.27,"NA",1.61,2.27,0.66,24884.9718309859,-6507.97183098592,24884.9718309859,-6507.97183098592,-0.261522169893816,1,"2.6","5.8","0.8","0","6.6",0,0,0,1,1,74.6875,0,0,1,1,2,151.833333333333,0,0,1,2,3,226.520833333333
"1129",2012-08-26,22,"Sun",2012,"Geelong","Western Bulldogs",18047,"Kardinia",1.02,15.55,"NA",1.02,15.55,14.53,24884.9718309859,-6837.97183098592,24884.9718309859,-6837.97183098592,-0.274783185507629,1,"1.6","1.2","0","0","1.2",1,1,1,1,1,117.380952380952,0,0,0,0,1,45,1,1,1,1,2,162.380952380952
"1130",2012-09-01,23,"Sat",2012,"Geelong","Sydney",20045,"Kardinia",1.65,2.2,"NA",1.65,2.2,0.55,24884.9718309859,-4839.97183098592,24884.9718309859,-4839.97183098592,-0.194493763700361,1,"0.2","7.6","1.6","0.6","9.8000000000000007",0,0,0,0,2,59,0,0,0,0,1,58.7272727272727,0,0,0,0,3,117.727272727273
"1131",2013-06-01,10,"Sat",2013,"Geelong","Gold Coast",30087,"Kardinia",1.03,13.05,"NA",1.03,13.05,12.02,24884.9718309859,5202.02816901408,24884.9718309859,5202.02816901408,0.209042959917547,7,"22.6","1.4","0.8","0","2.2000000000000002",0,0,0,1,2,139.076086956522,0,0,0,1,2,127.516666666667,0,0,0,2,4,266.592753623189
"1132",2013-06-29,14,"Sat",2013,"Geelong","Fremantle",26743,"Kardinia",1.37,3.08,"NA",1.37,3.08,1.71,24884.9718309859,1858.02816901408,24884.9718309859,1858.02816901408,0.0746646683642427,7,"0","0","0","0.2","0.2",1,1,1,1,1,117.684210526315,0,1,1,1,1,109.708333333333,1,2,2,2,2,227.392543859648
"1133",2013-07-13,16,"Sat",2013,"Geelong","Melbourne",23172,"Kardinia",1.01,17.58,"NA",1.01,17.58,16.57,24884.9718309859,-1712.97183098592,24884.9718309859,-1712.97183098592,-0.0688355945355334,2,"0","0","0.2","0","0.2",0,0,2,3,3,264.484848484848,0,0,0,0,0,0,0,0,2,3,3,264.484848484848
"1134",2013-07-27,18,"Sat",2013,"Geelong","St Kilda",26833,"Kardinia",1.07,8.27,"NA",1.07,8.27,7.2,24884.9718309859,1948.02816901408,24884.9718309859,1948.02816901408,0.0782813089861916,7,"0","0","0","0","0",0,0,0,0,2,114.75,0,0,0,1,1,75.3,0,0,0,1,3,190.05
"1135",2013-08-10,20,"Sat",2013,"Geelong","Port Adelaide",24784,"Kardinia",1.11,6.53,"NA",1.11,6.53,5.42,24884.9718309859,-100.971830985916,24884.9718309859,-100.971830985916,-0.00405754250684703,2,"1.8","2","10.6","0.2","12.8",0,0,0,0,0,0,0,0,0,0,1,45.6666666666666,0,0,0,0,1,45.6666666666666
"1136",2013-08-24,22,"Sat",2013,"Geelong","Sydney",28459,"Kardinia",1.46,2.71,"NA",1.46,2.71,1.25,24884.9718309859,3574.02816901408,24884.9718309859,3574.02816901408,0.14362194955607,4,"0","2.4","1.2","0.4","4",0,0,0,0,0,0,0,0,0,1,1,68.375,0,0,0,1,1,68.375
"1137",2013-08-31,23,"Sat",2013,"Geelong","Brisbane Lions",27467,"Kardinia",1.04,10.44,"NA",1.04,10.44,9.4,24884.9718309859,2582.02816901408,24884.9718309859,2582.02816901408,0.103758532923032,2,"4","1","0","0.2","1.2",0,0,0,0,1,66.8,0,0,0,1,1,71.4117647058823,0,0,0,1,2,138.211764705882
"1138",2014-03-20,1,"Thu",2014,"Geelong","Adelaide",23622,"Kardinia",1.33,3.29,"186.5",1.33,3.29,1.96,24884.9718309859,-1262.97183098592,24884.9718309859,-1262.97183098592,-0.0507523914257884,7,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139",2014-04-12,4,"Sat",2014,"Geelong","West Coast",25271,"Kardinia",1.16,5.07,"177.5",1.16,5.07,3.91,24884.9718309859,386.028169014084,24884.9718309859,386.028169014084,0.0155125017474769,7,"4.2","2.8","4.2","8.8000000000000007","15.8",0,0,0,0,1,52,0,1,3,3,4,335.022619047619,0,1,3,3,5,387.022619047619
"1140",2014-05-23,10,"Fri",2014,"Geelong","North Melbourne",27402,"Kardinia",1.54,2.46,"169.5",1.54,2.46,0.92,24884.9718309859,2517.02816901408,24884.9718309859,2517.02816901408,0.101146514696069,7,"2.2000000000000002","0","2.8","0.6","3.4",0,1,1,1,1,104.166666666666,0,0,0,0,0,0,0,1,1,1,1,104.166666666666
"1141",2014-06-15,13,"Sun",2014,"Geelong","St Kilda",25180,"Kardinia",1.03,12.66,"182.5",1.03,12.66,11.63,24884.9718309859,295.028169014084,24884.9718309859,295.028169014084,0.0118556762297285,1,"20.6","0","7.8","0","7.8",0,0,0,1,1,82.5263157894736,0,0,0,0,0,0,0,0,0,1,1,82.5263157894736
"1142",2014-07-06,16,"Sun",2014,"Geelong","Western Bulldogs",24766,"Kardinia",1.13,5.72,"175.5",1.13,5.72,4.59,24884.9718309859,-118.971830985916,24884.9718309859,-118.971830985916,-0.00478087063123683,4,"0.4","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143",2014-08-09,20,"Sat",2014,"Geelong","Fremantle",26885,"Kardinia",1.46,2.75,"159.5",1.46,2.75,1.29,24884.9718309859,2000.02816901408,24884.9718309859,2000.02816901408,0.0803709235677622,7,"0","4.2","0","0","4.2",0,0,0,0,0,0,0,0,0,2,2,149.300724637681,0,0,0,2,2,149.300724637681
"1144",2014-08-30,23,"Sat",2014,"Geelong","Brisbane Lions",24659,"Kardinia",1.1,7.65,"176.5",1.1,7.65,6.55,24884.9718309859,-225.971830985916,24884.9718309859,-225.971830985916,-0.00908065448177618,7,"0","0","0","0","0",0,0,0,1,1,76.7058823529411,0,0,0,1,3,187.551282051282,0,0,0,2,4,264.257164404223
"1145",2015-04-12,2,"Sun",2015,"Geelong","Fremantle",23723,"Kardinia",2.26,1.65,"165.5",1.65,2.26,0.61,24884.9718309859,-1161.97183098592,24884.9718309859,-1161.97183098592,-0.0466937169500457,1,"NA","0","0","0.4","0.4",0,0,1,1,1,87.0909090909091,0,0,0,0,1,67.8421052631578,0,0,1,1,2,154.933014354067
"1146",2015-04-19,3,"Sun",2015,"Geelong","Gold Coast",20813,"Kardinia",1.17,5.2,"178.5",1.17,5.2,4.03,24884.9718309859,-4071.97183098592,24884.9718309859,-4071.97183098592,-0.163631763726396,3,"5.4","1.8","0","0","1.8",0,0,1,1,2,123.133333333333,1,1,1,3,5,359.187179487179,1,1,2,4,7,482.320512820512
"1147",2015-04-26,4,"Sun",2015,"Geelong","North Melbourne",23452,"Kardinia",2.26,1.63,"180.5",1.63,2.26,0.63,24884.9718309859,-1432.97183098592,24884.9718309859,-1432.97183098592,-0.0575838237116921,3,"NA","2.2000000000000002","0","0","2.2000000000000002",0,0,1,1,2,154.511961722488,0,0,0,0,1,53.3571428571428,0,0,1,1,3,207.869104579631
"1148",2015-06-21,12,"Sun",2015,"Geelong","Melbourne",28007,"Kardinia",1.11,6.49,"166.5",1.11,6.49,5.38,24884.9718309859,3122.02816901408,24884.9718309859,3122.02816901408,0.125458376654726,3,"0.2","1.2","0","1.8","3",0,0,0,2,2,148.808823529412,0,0,0,1,1,70.5714285714285,0,0,0,3,3,219.38025210084
"1149",2015-07-18,16,"Sat",2015,"Geelong","Western Bulldogs",25041,"Kardinia",1.57,2.4,"177.5",1.57,2.4,0.83,24884.9718309859,156.028169014084,24884.9718309859,156.028169014084,0.00626997571360731,1,"3.6","3.4","0.8","5.2","9.4",0,1,1,2,2,178.366666666667,0,0,0,1,2,128.416666666667,0,1,1,3,4,306.783333333334
"1150",2015-08-01,18,"Sat",2015,"Geelong","Brisbane Lions",21913,"Kardinia",1.11,6.73,"168.5",1.11,6.73,5.62,24884.9718309859,-2971.97183098592,24884.9718309859,-2971.97183098592,-0.11942837834702,1,"0","0","0","0","0",0,0,0,0,1,54.45,0,0,0,0,1,51.1818181818181,0,0,0,0,2,105.631818181818
"1151",2015-08-08,19,"Sat",2015,"Geelong","Sydney",27910,"Kardinia",1.86,1.95,"160.5",1.86,1.95,0.0899999999999999,24884.9718309859,3025.02816901408,24884.9718309859,3025.02816901408,0.121560441762181,7,"0","0.2","0.2","0.4","0.8",0,0,1,1,2,132.345454545454,0,0,1,1,1,87.235294117647,0,0,2,2,3,219.580748663101
"1152",2015-09-05,23,"Sat",2015,"Geelong","Adelaide",26128,"Kardinia",2.16,1.69,"192.5",1.69,2.16,0.47,24884.9718309859,1243.02816901408,24884.9718309859,1243.02816901408,0.0499509574475912,1,"0","NA","6.6","0","NA",0,0,0,0,2,127.772222222222,0,0,0,0,0,0,0,0,0,0,2,127.772222222222
"1153",2016-04-10,3,"Sun",2016,"Geelong","Brisbane Lions",23320,"Kardinia",1.04,11.7,"191.5",1.04,11.7,10.66,24884.9718309859,-1564.97183098592,24884.9718309859,-1564.97183098592,-0.0628882299572173,4,"0","0","0","2.8","2.8",0,0,0,0,1,58.1,1,1,1,1,1,111.117647058823,1,1,1,1,2,169.217647058823
"1154",2016-04-30,6,"Sat",2016,"Geelong","Gold Coast",23007,"Kardinia",1.08,7.62,"182.5",1.08,7.62,6.54,24884.9718309859,-1877.97183098592,24884.9718309859,-1877.97183098592,-0.0754661023424399,7,"7.8","1.6","0","0","1.6",0,0,0,0,1,64.0555555555555,0,0,0,2,2,148.516666666667,0,0,0,2,3,212.572222222222
"1155",2016-05-07,7,"Sat",2016,"Geelong","West Coast",25429,"Kardinia",1.5,2.58,"182.5",1.5,2.58,1.08,24884.9718309859,544.028169014084,24884.9718309859,544.028169014084,0.0218617152837874,2,"0","0","0","2","2",0,0,0,0,0,0,0,0,0,0,1,62.5,0,0,0,0,1,62.5
"1156",2016-06-04,11,"Sat",2016,"Geelong","Greater Western Sydney",22007,"Kardinia",1.5,2.58,"167.5",1.5,2.58,1.08,24884.9718309859,-2877.97183098592,24884.9718309859,-2877.97183098592,-0.115650998141873,4,"4.8","0","0.2","0","0.2",0,0,0,1,1,70.4285714285714,0,0,0,0,2,110.366666666667,0,0,0,1,3,180.795238095238
"1157",2016-07-08,16,"Fri",2016,"Geelong","Sydney",24339,"Kardinia",1.37,3.1,"165.5",1.37,3.1,1.73,24884.9718309859,-545.971830985916,24884.9718309859,-545.971830985916,-0.0219398211375948,7,"6.8","1.6","19","4.4000000000000004","25",0,0,0,0,0,0,0,0,0,1,1,82.125,0,0,0,1,1,82.125
